,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
10,[0. 0. 0. ... 0. 0. 0.],0.12762370103096984,"[0.07463547 0.118868   0.18566623 0.23140905 0.06913115 0.14130671
 0.09089161 0.13102834 0.15805644 0.10711741 0.0564029  0.06257823
 0.11751159 0.11374367 0.20598647 0.06700007 0.08818161 0.11344266
 0.13010247 0.14756376 0.10554247 0.10778263 0.06114151 0.08513709
 0.111442   0.22773155 0.16259576 0.10295655 0.20421477 0.18219835
 0.10776368 0.17243372 0.29884968 0.17287015 0.21719008 0.11441163
 0.12457017 0.0615015  0.13867403 0.16652608 0.09080593 0.07992941
 0.08922741 0.1026103  0.2069262  0.27332012 0.08529565 0.10796976
 0.07425435 0.10366235 0.10021056 0.13678318 0.20891901 0.24952061
 0.2086609  0.09115275 0.20292984 0.1006475  0.09992109 0.122207
 0.24820127 0.08976851 0.20760309 0.06344578 0.06751377 0.20188864
 0.15904623 0.19477748 0.14090938 0.05670185 0.10301776 0.07072843
 0.09940976 0.12721274 0.17292937 0.07572261 0.08554278 0.1701025
 0.10479716 0.06646799 0.16649937 0.14756835 0.11160235 0.10941122
 0.0909489  0.16032763 0.07485534 0.11834982 0.06276399 0.10098746
 0.12156887 0.08024749 0.16740034 0.05482345 0.08673054 0.08057453
 0.08923753 0.11460331 0.13931236 0.10765903]",0.45,0.0,0.0079141216810717,0.028773061230262027,0.8233333333333333,0.003584454055610117,0.022918036728257467,0.853,,10,train,myopic_prob
11,[3. 0. 0. ... 0. 0. 0.],1.1183318523576617,"[1.13982752 0.81285303 1.41811593 0.76597647 1.29594022 0.82773777
 0.81518762 0.84036984 1.18862755 1.20887435 1.14153014 1.0146245
 0.83747555 0.84688778 1.19055187 0.81841198 1.50377316 1.14626411
 1.22109724 1.2043044  1.09800371 1.213056   1.1097977  1.14260372
 1.14412187 1.14567338 0.90941959 1.03301249 1.44166372 0.95465557
 0.93623912 0.89723883 1.41644218 1.02681903 1.3638109  1.36411724
 1.34957882 0.66131094 1.08566467 0.95289632 1.23763218 1.45271294
 1.02610733 0.93324601 0.93419803 1.18576891 1.17695467 1.05222563
 1.05016765 1.05855216 0.83899925 1.10847926 1.0615898  1.35588456
 1.36516107 1.37829208 1.52368469 1.12998022 1.28092257 0.98271818
 1.24450337 1.04744276 1.10365231 0.90733696 1.09832198 1.06272748
 1.88423189 1.48279636 0.98387153 1.26817322 0.90357803 0.85122001
 1.38397401 1.29079146 1.345984   1.11233486 0.87532465 0.98502918
 1.08333633 1.00828243 1.09929443 0.93810632 1.06218164 1.00558939
 1.05796695 0.97328602 1.34714383 1.4579398  1.34688278 0.99790847
 1.37416942 0.83620163 0.99949545 0.91489891 1.06214035 1.21816234
 1.16699293 1.11132591 0.93860878 1.38414305]",0.68,1.5,0.008945348683339967,0.030038114229547767,0.8537777777777777,0.011194181188908412,0.03066123314624902,0.833,-0.16978803653052352,11,run,myopic_prob
12,[0. 0. 1. ... 0. 0. 0.],1.139088264281936,"[1.17888955 0.81726265 1.45692307 0.83709012 1.26445806 0.8611142
 0.8669953  0.88964923 1.25354016 1.24213018 1.07951434 1.07166522
 0.8951387  0.93626023 1.19180333 0.83678432 1.35523036 1.17573941
 1.2254254  1.27712352 1.10085984 1.24562205 1.16380055 1.18230651
 1.19412082 1.16871463 0.9829395  1.07961304 1.53451415 0.99998271
 0.99733948 0.93729421 1.41188468 1.04173869 1.26663528 1.37601743
 1.26679192 0.69861041 1.11776787 1.0147927  1.30679715 1.35701211
 1.08556928 0.99039599 0.97348834 1.21145067 1.23547719 1.10347435
 1.07412019 1.09862181 0.88300447 1.15343717 1.08377961 1.28049579
 1.36175167 1.43277472 1.453695   1.15518329 1.29312243 1.03374628
 1.32089382 1.07228487 1.16516435 0.94678278 1.11107364 1.12726109
 1.84769762 1.37326894 1.03617878 1.29181916 0.95086146 0.87365973
 1.40450923 1.21580876 1.3757208  1.11806775 0.93846018 0.99480323
 1.11230457 1.00386346 1.15211655 1.00943397 1.10718375 1.00754416
 1.09231144 1.00837832 1.27383138 1.36505288 1.36528568 1.03359401
 1.28545353 0.89242961 1.08502195 0.96608001 1.0441125  1.2564882
 1.21397858 1.16960293 0.9658872  1.27307425]",0.67,-0.5,0.009987785657910168,0.031017210187599897,0.850111111111111,0.011758792789522552,0.03120471690801213,0.893,-0.20594713260290487,12,run,myopic_prob
13,[0. 0. 0. ... 0. 0. 0.],1.139301751596304,"[1.11516404 0.84875593 1.33318219 0.89503688 1.27935852 0.89070983
 0.91258869 0.89881952 1.3137327  1.26589028 1.08802435 1.06796222
 0.93905624 1.01587784 1.21991107 0.85585254 1.26824913 1.19928594
 1.15364112 1.26853455 1.14610008 1.26686746 1.20167742 1.20391587
 1.17499777 1.19184074 1.03603932 1.08173353 1.48596727 1.02747582
 1.03722265 0.91985437 1.29138755 1.06374416 1.28242102 1.36759383
 1.17813383 0.73273361 1.14656167 1.04964381 1.25985977 1.38846601
 1.00458266 1.04582341 1.00658175 1.21132224 1.1697323  1.14966054
 1.01986581 1.12696583 0.92826287 1.11765904 1.10824543 1.31041641
 1.38417985 1.31288473 1.24174726 1.11770515 1.33638315 1.00463839
 1.26584262 1.08480606 1.22540345 0.97718565 1.11741195 1.16320842
 1.787305   1.26856875 1.00011084 1.31480296 0.98635062 0.89071508
 1.38696613 1.21047877 1.39905287 1.15183822 1.00398688 0.99401458
 1.13085125 0.987535   1.17782449 1.01214772 1.10425595 1.01191314
 1.15784668 1.03924634 1.26119986 1.32558961 1.2036552  1.08477807
 1.32821404 0.95897329 1.14923349 1.01869563 1.0855803  1.18120379
 1.25387835 1.10098576 1.00449456 1.16349579]",0.66,0.0,0.011526428131706437,0.032446302040434374,0.8298888888888888,0.010779035641474142,0.029361225811523364,0.866,-0.23731772389508607,13,run,myopic_prob
14,[0. 0. 1. ... 0. 0. 0.],1.1526844988219522,"[1.11781825 0.87115319 1.34469205 0.93953396 1.29059903 0.91563077
 0.95171488 0.85934926 1.29233081 1.28089627 1.09591848 1.08123956
 0.97722437 1.08565071 1.14607144 0.86762499 1.30424539 1.21889642
 1.17342186 1.29391718 1.10376662 1.28420529 1.12652797 1.22415945
 1.20857761 1.21923756 1.09708957 1.09249253 1.42300065 1.1133643
 1.06420854 0.97113572 1.21694614 1.09166953 1.29631705 1.4013324
 1.17698822 0.76065436 1.19078504 1.07520935 1.2934142  1.28428035
 1.03010481 1.09990911 0.99220294 1.21148971 1.18148446 1.18218284
 1.04621043 1.15523611 0.95951485 1.15204515 1.1182347  1.33122793
 1.39576555 1.21960318 1.25762069 1.15289202 1.37693795 1.02036153
 1.28477696 1.12248847 1.14212234 1.00145429 1.02760328 1.18857253
 1.70692603 1.21318734 1.01575302 1.33072587 1.02126755 0.89503346
 1.44578411 1.22378765 1.39386788 1.17506194 1.05793406 0.99639307
 1.14373172 1.0072216  1.20329073 1.04508655 1.11599647 1.01043084
 1.2016745  1.09946958 1.28182786 1.29159217 1.23278263 1.1092231
 1.35232673 1.01202527 1.21139164 1.05792332 1.12038369 1.18962065
 1.29181755 1.11866583 1.03189016 1.19102215]",0.61,0.0,0.01286921391724919,0.03413383308586758,0.8443333333333333,0.010370854706842238,0.029544247321958293,0.844,-0.2655707859249569,14,run,myopic_prob
15,[0. 0. 0. ... 0. 0. 0.],1.1517089424803502,"[1.12226462 0.87672923 1.36539291 0.99169777 1.29905523 0.93629755
 0.98318785 0.88100723 1.2808311  1.28812764 1.09834232 1.09601435
 0.92030846 1.14021621 1.17415121 0.87910752 1.32983293 1.22498323
 1.17571477 1.31071297 1.11260206 1.28833699 1.16139945 1.12863377
 1.24089449 1.22198456 1.14584892 1.10922688 1.28367732 1.16840711
 1.09288633 1.00686794 1.22204836 1.1082056  1.31610217 1.31543598
 1.1770639  0.77612727 1.23262569 1.08841974 1.32745328 1.3182462
 1.04450381 1.08753255 1.01931405 1.21368101 1.1876018  1.1006261
 1.05842413 1.08264605 0.9862508  1.1960392  1.12913882 1.21770814
 1.40679096 1.18420576 1.23607502 1.18474558 1.41082478 1.03356134
 1.31068116 1.15160486 1.14453724 1.01788363 1.04645454 1.2131085
 1.60484949 1.24762132 1.0284926  1.33560834 1.04655005 0.90034758
 1.38214933 1.21956064 1.39541086 1.19240042 1.03387681 1.00259242
 1.15480127 1.02484562 1.11699858 1.07432197 1.12674193 0.99922048
 1.14568085 1.13056201 1.28682099 1.29780992 1.19528791 1.03300038
 1.2385365  0.99589334 1.19033179 1.0161927  1.02728163 1.19286847
 1.2852874  1.13254955 1.05951646 1.17647566]",0.68,0.5,0.014664717570906571,0.03574083161707652,0.8311111111111109,0.01086957560790472,0.028813270501493952,0.846,-0.2910878806121419,15,run,myopic_prob
16,[0. 0. 0. ... 0. 0. 0.],1.1535171132280237,"[1.12517068 0.88808122 1.36053965 1.02739523 1.18703843 0.95502799
 1.00574347 0.91683426 1.24904438 1.29678655 1.09602569 1.1046296
 0.9294106  1.10482219 1.17694871 0.88796695 1.27346178 1.2387109
 1.19018129 1.22286936 1.12550492 1.15451461 1.18212962 1.15138329
 1.26441305 1.22878297 1.17917053 1.12008848 1.29004503 1.16754758
 1.02861502 1.02580174 1.24154508 1.12176209 1.30434224 1.33303647
 1.17131837 0.79561523 1.24858539 1.10358474 1.37507556 1.27978192
 1.06010275 1.11736006 1.03761274 1.23111927 1.19066659 1.13417102
 1.06831698 1.09091737 1.00931468 1.08958804 1.13564232 1.19101209
 1.41651881 1.21330855 1.22015257 1.14186731 1.43799659 1.04521096
 1.33124513 1.17911305 1.16760665 1.02963904 1.06215613 1.22393941
 1.46402841 1.27528158 1.06187611 1.34195464 1.0632344  0.90198701
 1.40664622 1.22172275 1.40644522 1.20868071 1.05507292 0.99432438
 1.15062887 1.03902118 1.14044403 1.10054097 1.13368402 0.99341462
 1.19109395 1.15788525 1.29059928 1.18603277 1.19073593 1.04319774
 1.24201268 1.02222699 1.2066434  1.02282534 1.06368486 1.18303209
 1.30262405 1.05514592 1.08406855 1.19700356]",0.59,-1.0,0.01582798424121406,0.0367269579222126,0.836111111111111,0.007512905359242144,0.028506016208218354,0.858,-0.3188044023220146,16,run,myopic_prob
17,[0. 0. 0. ... 0. 0. 0.],1.1601875974581974,"[1.12842944 0.91521749 1.36157635 1.05314007 1.17751164 0.96846567
 1.01676049 0.93717575 1.2879913  1.30678642 1.0967862  1.11016028
 0.93541949 1.13626789 1.16344731 0.89428727 1.2787377  1.25031685
 1.19415658 1.24889995 1.13235586 1.16854452 1.20628007 1.16891015
 1.27822905 1.21684966 1.2027364  1.12018398 1.27497005 1.20729019
 1.06081401 1.04274299 1.25246275 1.1333221  1.29548113 1.25755116
 1.16834934 0.81382962 1.2812291  1.05852361 1.378139   1.29148355
 1.06932597 1.15164483 1.05261695 1.22924575 1.11232419 1.15594569
 1.07933948 1.0915239  1.02330039 1.12071002 1.13601619 1.18491322
 1.41447054 1.15529322 1.21274069 1.17142371 1.46035036 1.04104795
 1.33675457 1.19932216 1.21435109 1.03691183 1.07209874 1.23485121
 1.44664676 1.2863752  1.08579059 1.35152644 1.07691852 0.90971447
 1.42898159 1.21586342 1.41801101 1.21802964 1.07280856 0.98955946
 1.14651824 1.04235899 1.15799622 1.03521179 1.13509696 0.99419368
 1.23186553 1.17775194 1.29158706 1.19562695 1.18560278 1.04620938
 1.24694756 1.02950059 1.229965   1.03841717 1.09481854 1.18110327
 1.2136079  1.06683318 1.10576944 1.2432168 ]",0.66,0.0,0.017650103324351175,0.037797452943580924,0.8245555555555555,0.00968859577428249,0.028403413240247255,0.817,-0.3444870775529896,17,run,myopic_prob
18,[0. 0. 0. ... 0. 0. 0.],1.1642096178817625,"[1.1244405  0.93478221 1.35585292 1.07671271 1.17481658 0.98038861
 1.03949732 0.95775868 1.26855897 1.22628169 1.09467803 1.11808496
 0.94091418 1.18144658 1.16362899 0.89804777 1.28507687 1.25516123
 1.18746075 1.26419458 1.1394615  1.18843125 1.2202907  1.17912391
 1.29228217 1.20842733 1.2262348  1.12782706 1.28124711 1.22651798
 1.07749585 1.05837037 1.26073428 1.14153451 1.28826581 1.26169449
 1.16618868 0.82371709 1.29122005 1.08550212 1.35310144 1.29122294
 1.07733986 1.17686517 1.05439363 1.21721821 1.12584942 1.17558612
 1.08664306 1.09069867 1.03707428 1.14317589 1.14139518 1.18621647
 1.41183787 1.16058986 1.21214597 1.19660678 1.36400719 1.04663972
 1.34201991 1.2169557  1.24327781 1.0456466  1.07911656 1.24177266
 1.44710541 1.29621682 1.10534426 1.35254057 1.08794084 0.91150164
 1.31918184 1.21035449 1.40400066 1.22722748 1.07886889 0.98831886
 1.14094146 1.04844563 1.16469562 1.05067302 1.1295927  0.98876435
 1.18468226 1.19358158 1.30162143 1.18783435 1.18259001 1.0490536
 1.25332974 1.04608158 1.23713083 1.06081208 1.11373691 1.18361532
 1.23024158 1.07310292 1.11777213 1.26431277]",0.67,0.0,0.019364209567110633,0.039154598035834404,0.8113333333333331,0.009901323727083734,0.029362577674952723,0.843,-0.3697371816383668,18,run,myopic_prob
19,[0. 0. 0. ... 0. 0. 0.],1.1512055188771337,"[1.12167272 0.95117843 1.32678331 1.09620556 1.1044594  0.98242318
 1.05487296 0.97478523 1.27886394 1.23447018 1.09148693 1.11326379
 0.87726342 1.18309919 1.15725814 0.89997536 1.19111177 1.25155015
 1.18003421 1.270615   1.07082971 1.15182486 1.23500846 1.18988104
 1.29734664 1.21343381 1.24684767 1.13087683 1.27773183 1.24490753
 1.09140363 1.07336455 1.26014246 1.14556782 1.26845145 1.24259476
 1.16872838 0.83304939 1.31781677 1.10371144 1.29873978 1.23190215
 1.0773457  1.1936731  1.0696978  1.20799372 1.12089719 1.12009138
 1.08797016 1.09085318 1.04612965 1.10117781 1.06657217 1.18700448
 1.40237476 1.15072774 1.15026658 1.11671194 1.37027825 0.99530486
 1.27653718 1.22735464 1.26310037 1.04640377 1.07803993 1.20397189
 1.43472639 1.30285387 1.0592223  1.35689607 1.09862365 0.90603924
 1.31587586 1.16846598 1.39410003 1.18668222 1.09208314 0.98810749
 1.07519064 0.99400207 1.09305674 1.02779367 1.1337018  0.99031276
 1.19833358 1.20542337 1.22185178 1.17684104 1.18242065 1.04796424
 1.24517647 1.04665889 1.2450924  1.03177455 1.09253965 1.1769465
 1.1608667  1.07250583 1.07040339 1.24200687]",0.57,0.0,0.021037563331131756,0.04065717504084496,0.8166666666666668,0.009077621702170368,0.02877389314621856,0.822,-0.3935173071612839,19,run,myopic_prob
20,[0. 0. 0. ... 0. 0. 0.],1.1373494687448469,"[1.11722486 0.9676229  1.32424218 1.11066856 1.1055388  0.98785785
 1.06288118 0.9895755  1.29223499 1.14171228 1.09112806 1.12107631
 0.89017527 1.10421722 1.16698795 0.90425633 1.16677061 1.16558457
 1.17463547 1.17508755 1.08164195 1.14497044 1.16442421 1.19881103
 1.30060563 1.2133687  1.25333234 1.12798264 1.21502094 1.16150129
 1.10350851 1.07424204 1.24991573 1.14982973 1.26617627 1.24916234
 1.17142777 0.84095375 1.3211092  1.11021005 1.21063245 1.13382837
 1.07684652 1.21099397 1.06796162 1.20528395 1.1245881  1.13067052
 1.08717267 1.09983908 1.05071344 1.02979759 1.07670698 1.12951952
 1.39574067 1.15175711 1.14205003 1.06917172 1.38200466 0.99465691
 1.23005114 1.23760726 1.28606808 1.04741869 1.08622585 1.21128213
 1.36107607 1.21749691 1.0598203  1.35570086 1.10405898 0.89999589
 1.23839582 1.16878191 1.38112459 1.12588221 1.09546047 0.99985668
 1.07523621 1.00392651 1.10256536 1.02921184 1.12737757 0.98587845
 1.15928984 1.21471949 1.13042622 1.15937153 1.1731496  1.05261323
 1.24477787 1.04758181 1.17405881 1.03102327 1.02523991 1.17415679
 1.1590555  1.07326834 1.01288353 1.24522251]",0.65,0.0,0.021861512458669827,0.041822062823780905,0.8004444444444442,0.008703854148444188,0.02765815519586261,0.841,-0.41804368495054506,20,run,myopic_prob
21,[0. 1. 0. ... 0. 0. 0.],1.1329263885686127,"[1.11497396 0.9858138  1.31921226 1.12683068 1.11000362 0.99281191
 1.00957596 1.00315482 1.30446484 1.16432172 1.0918816  1.12209747
 0.90379358 1.12393679 1.17371711 0.90317902 1.16175577 1.17098467
 1.1814007  1.19000923 1.08044487 1.14139023 1.07545995 1.20094662
 1.30159832 1.20245945 1.25400708 1.12694053 1.20459045 1.17126163
 1.11164708 1.07431134 1.24638122 1.15695321 1.27761245 1.25347475
 1.15831003 0.84995625 1.32390157 1.10798731 1.18952676 1.13945543
 1.07361762 1.21933271 1.06732779 1.19686186 1.13032627 1.13069741
 1.0875943  1.10588372 1.05880465 1.03454537 1.08480477 1.06557104
 1.38916993 1.15395166 1.13270981 1.07792058 1.39455122 0.92878627
 1.2364766  1.24838271 1.27044126 1.0468349  1.08877166 1.21876322
 1.37051856 1.22174056 1.06104711 1.28486734 1.06128241 0.90257712
 1.15020496 1.16189222 1.37598302 1.14072252 1.1011773  0.987856
 1.08239396 1.01342947 1.10114709 1.02999908 1.12745512 0.99051755
 1.19194046 1.13789755 1.12779375 1.14853449 1.13669991 1.04502273
 1.24248899 1.04873516 1.10951311 1.03201616 1.02908918 1.17819322
 1.11233111 1.07974774 1.02011974 1.24304074]",0.71,1.0,0.02364240452479914,0.043599197315244656,0.7916666666666664,0.009059049401364086,0.029034109524785783,0.829,-0.4399352667168981,21,run,myopic_prob
22,[0. 0. 0. ... 0. 0. 0.],1.1296858290200034,"[1.1164225  0.99896787 1.31692083 1.13738982 1.11118723 0.99738237
 1.02304955 1.00566889 1.26507076 1.1403772  1.0921362  1.11601201
 0.91294933 1.13265203 1.17432485 0.90032003 1.16103117 1.10056085
 1.17429292 1.19893374 1.08910819 1.13766169 1.07937625 1.13005323
 1.21840164 1.19270241 1.26655564 1.11705619 1.19997455 1.19956225
 1.12032437 1.07490653 1.24275701 1.15587246 1.26603233 1.26821006
 1.1470338  0.85834407 1.32338916 1.11074224 1.20375447 1.15265087
 1.07413504 1.23508806 1.06786685 1.20040697 1.06713469 1.13046746
 1.08897253 1.10438351 1.06161346 1.04887252 1.0855929  1.06681734
 1.37983049 1.14602403 1.12509702 1.08126004 1.34756538 0.9337096
 1.18438727 1.25283228 1.20583607 1.04568573 1.08362686 1.22384924
 1.3807277  1.14201338 1.05824202 1.28037879 1.06380551 0.90649392
 1.14489085 1.1667487  1.38407559 1.14898963 1.09953246 0.99973664
 1.08938847 1.01099617 1.10425694 1.03050766 1.13006532 0.98298247
 1.22132021 1.15203309 1.12946408 1.13976413 1.13493853 1.04813571
 1.24840282 1.05566647 1.11664539 1.03375824 1.0374268  1.19061101
 1.11551856 1.0834478  1.02874556 1.23769737]",0.59,0.5,0.025076980116792675,0.045459968834430105,0.7784444444444444,0.010928262712842172,0.029598460511791668,0.844,-0.4591689280007961,22,run,myopic_prob
23,[0. 0. 0. ... 0. 0. 0.],1.1186919746075468,"[1.11205446 1.00351202 1.30825706 1.09584029 1.11502476 0.99719359
 1.0351614  1.00918878 1.198114   1.14445471 1.08919377 1.11474036
 0.92178566 1.13663209 1.16913473 0.90379871 1.15043506 1.09903334
 1.16931718 1.20813113 1.08019482 1.13870391 1.08830893 1.14020872
 1.22982761 1.18536206 1.26142411 1.11392173 1.13277467 1.13838961
 1.1312266  1.07866929 1.21082639 1.15241285 1.23076924 1.19313483
 1.10994839 0.85982518 1.31840735 1.05669886 1.21764926 1.10022839
 1.04015075 1.23535607 1.06469704 1.17654539 1.07237464 1.12184474
 1.09118219 1.10179947 0.98641129 1.06335356 1.08575181 1.08018213
 1.31067173 1.13333829 1.11619448 1.08313513 1.25427508 0.94271831
 1.17479109 1.25850608 1.18434382 1.04842056 1.08262181 1.15648659
 1.30000339 1.13947386 1.05843701 1.2808831  1.06962812 0.90195039
 1.1431812  1.17248749 1.31809682 1.16073689 1.10350867 1.00669791
 1.09281443 1.01811063 1.0780607  1.03129606 1.12890961 0.97198698
 1.21182348 1.16206708 1.12814442 1.13540759 1.13293084 1.04437556
 1.21011578 1.053487   1.11859173 1.03596302 1.04112948 1.19678041
 1.11243626 1.08655027 0.96972802 1.23833536]",0.6,-1.5,0.025948079833610242,0.046253403256280023,0.7864444444444443,0.009552034738942282,0.028076608921993377,0.825,-0.48184800503980696,23,run,myopic_prob
24,[0. 1. 0. ... 0. 0. 0.],1.1119303877868358,"[1.11269129 1.01931159 1.23975194 1.04230258 1.10753398 0.99056049
 1.04497073 1.01520517 1.2142271  1.14977769 1.08304017 1.11527665
 0.92646512 1.05886058 1.17576465 0.90489755 1.14420989 1.09308352
 1.16115876 1.21331459 1.08209369 1.1384621  1.08714985 1.14983457
 1.23570931 1.18163267 1.21078217 1.11991884 1.12909743 1.14735367
 1.13666701 1.07969154 1.20767774 1.14230085 1.22397002 1.12125764
 1.11108566 0.8648362  1.31640832 1.05689281 1.13785034 1.0985736
 1.04075691 1.24154598 1.06413215 1.16422715 1.07884193 1.12245578
 1.09037969 1.10144523 0.98490319 1.06643254 1.08752825 1.07879435
 1.23737563 1.12566913 1.11061121 1.0832487  1.25365397 0.94844006
 1.16995945 1.18317451 1.18530759 1.04987027 1.08352539 1.16403595
 1.29558621 1.13633947 1.06069133 1.29101955 1.07381655 0.90036024
 1.13533118 1.17764027 1.23978517 1.16728594 1.09550314 1.01391735
 1.08818966 1.02258211 1.07373504 1.03340339 1.12094811 0.97720939
 1.1533304  1.17099818 1.13259427 1.12769824 1.12994263 1.04874867
 1.21194503 1.05265349 1.11752035 1.03394591 1.04942372 1.14240173
 1.11186789 1.08354887 0.97759802 1.23751226]",0.68,0.0,0.026898378172689967,0.04680171412354139,0.7704444444444444,0.009735094806815859,0.02903494144074232,0.828,-0.5047517999251899,24,run,myopic_prob
25,[0. 0. 0. ... 0. 0. 0.],1.0960460623998358,"[1.10824836 1.02289176 1.24202742 1.05119788 1.09860553 0.99549528
 1.05591115 0.97261673 1.21557237 1.13100382 1.0843129  1.10860108
 0.93218769 1.04929049 1.16301515 0.90237704 1.13944178 1.09455912
 1.15545903 1.21402005 1.07825956 1.12320668 1.08618461 1.12092558
 1.20090559 1.17770067 1.18405761 1.11276145 1.06045402 1.14725625
 1.08248393 1.07808551 1.20197543 1.13700966 1.21193678 1.12830364
 1.11068426 0.86920065 1.24841585 1.0073266  1.14528778 1.09845892
 1.04605548 1.19221645 1.03057698 1.15634173 1.02084974 1.1113344
 1.08713158 1.09713416 0.99181585 1.07602566 1.08265093 1.0219631
 1.18011983 1.10006857 1.10206239 1.03442521 1.25542755 0.8975872
 1.16624561 1.18859807 1.18377163 1.05169677 1.08216067 1.10227474
 1.21718086 1.12986082 1.02261775 1.28453578 1.07462796 0.90314197
 1.11062703 1.1898839  1.2424678  1.10841076 1.05637287 1.01698646
 1.0837025  0.96887409 1.02822951 1.03603484 1.08604164 0.98496463
 1.1609776  1.10022047 1.10968728 1.09057024 1.07850899 1.05369117
 1.15199644 1.01303315 1.11508314 1.03116744 1.0534238  1.14154106
 1.10786732 1.03318255 0.98076462 1.23207986]",0.65,0.0,0.02836154960843352,0.04848647882064989,0.7864444444444445,0.008777562967269077,0.02761142924963794,0.824,-0.5236123659270969,25,run,myopic_prob
26,[0. 0. 1. ... 0. 0. 0.],1.0885159133316582,"[1.10681418 1.03591641 1.17644274 1.04779757 1.09925616 0.99692409
 1.05166985 0.97757361 1.19098697 1.12459644 1.08482313 1.10976032
 0.936185   1.02834527 1.16104099 0.90249206 1.13406094 1.08254318
 1.15718313 1.14244919 1.07154779 1.11695341 1.08602474 1.06924661
 1.20501655 1.16830087 1.13725904 1.10898338 1.06066361 1.1559236
 1.09060795 1.07900039 1.15996451 1.13533711 1.20785288 1.12620673
 1.10957454 0.87026096 1.19447963 1.02323102 1.12697508 1.09434386
 1.0527621  1.20169669 1.03168894 1.1450673  1.03505952 1.10213463
 1.08797537 1.0965807  0.99248327 1.07252821 1.08699066 0.97015469
 1.17783605 1.09269304 1.09428067 1.03511561 1.25627161 0.89662951
 1.15841808 1.19499004 1.18128796 1.05083121 1.07611922 1.10198121
 1.21988724 1.12513439 0.98303686 1.2796326  1.07736014 0.89944344
 1.10972424 1.18534242 1.17667667 1.07186076 1.05110571 1.01914496
 1.08556566 0.97428512 1.02728481 1.03730417 1.08489393 0.98096466
 1.11435487 1.0995576  1.11499333 1.08238988 1.07426044 1.05450608
 1.09133364 1.02010237 1.1034978  1.03320882 1.0424031  1.13940154
 1.10603749 1.03674166 0.98576172 1.22820144]",0.57,-0.5,0.02933247214647405,0.04939970013095673,0.7713333333333332,0.009729700645919909,0.02869846609949386,0.819,-0.5442266431457228,26,run,myopic_prob
27,[0. 0. 0. ... 0. 0. 0.],1.087355775653638,"[1.09988346 1.04324749 1.18457366 1.04771452 1.09515682 1.00411114
 1.06052768 0.98672008 1.20281915 1.1278126  1.05972437 1.1013196
 0.94016364 1.03163368 1.15768419 0.90148901 1.13364383 1.08330074
 1.15499957 1.15204719 1.07860716 1.11853403 1.09019826 1.07945257
 1.20975649 1.1614257  1.143746   1.10153474 1.06449352 1.1492631
 1.10334077 1.07386956 1.16043055 1.1230047  1.19517945 1.12950288
 1.11004152 0.87456583 1.17912854 1.02692316 1.12909534 1.08904524
 1.05629047 1.20312836 1.04182147 1.1419941  1.04092344 1.09599555
 1.0882052  1.09473714 0.99019299 1.07003883 1.08831986 0.97133188
 1.17571704 1.08679251 1.08761913 1.03931395 1.19944754 0.89898443
 1.14703636 1.20175375 1.17806366 1.05136107 1.07201863 1.0987012
 1.22176157 1.12096329 0.9876305  1.28162485 1.07980981 0.89373313
 1.10263819 1.19181299 1.18390622 1.07178866 1.05615356 1.02068607
 1.08047768 0.97852867 1.0288128  1.03936935 1.08333479 0.97385886
 1.12252603 1.09346042 1.10943826 1.07730828 1.0675636  1.04728542
 1.06503723 1.02248575 1.10431471 1.0335819  1.03752093 1.12770365
 1.10293437 1.03529007 0.9889301  1.22380581]",0.65,0.5,0.030739892048049403,0.0506345030658896,0.7554444444444444,0.009407519023293499,0.02866057926030724,0.84,-0.5641116301303178,27,run,myopic_prob
28,[0. 0. 0. ... 0. 0. 0.],1.0794531797525684,"[1.09771883 1.04372214 1.1892213  1.04946216 1.0942352  1.01065425
 1.05574488 0.94925264 1.21810064 1.08979705 1.06172096 1.09372969
 0.89689768 0.99923415 1.15047433 0.89607535 1.12841191 1.07635653
 1.14952066 1.15590188 1.08240647 1.10487876 1.09088563 1.087586
 1.21591271 1.15360071 1.1521349  1.07622953 1.06281309 1.14114087
 1.10814518 1.07130336 1.15670074 1.10362718 1.18408355 1.12105177
 1.1001753  0.87817909 1.17049039 1.02958001 1.12907542 1.0813884
 1.05522271 1.20299243 1.04233637 1.14670277 1.03812797 1.0914486
 1.06644507 1.09453209 0.98890029 1.06803964 1.04379929 0.95765456
 1.16651848 1.0810633  1.08623783 0.99732164 1.13716177 0.9031898
 1.14130485 1.14148145 1.18209884 1.04923099 1.06873042 1.09659547
 1.22420926 1.09459822 0.94709322 1.2782122  1.08149164 0.87404817
 1.09836409 1.18436363 1.17493637 1.07066868 1.05691194 1.01745216
 1.07740146 0.98001813 1.03444515 1.04043619 1.0861937  0.97041695
 1.06408232 1.09153319 1.07455368 1.06512889 1.06393065 1.03112774
 1.03510742 1.03049976 1.09849684 1.03718799 1.03943909 1.11998572
 1.10231621 1.0348867  0.99196015 1.21906256]",0.71,0.0,0.03220010032521363,0.05163888676813997,0.7657777777777776,0.008362588121128974,0.028978544471523066,0.827,-0.5817332444597767,28,run,myopic_prob
